loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
1023,5,Not Graduate,No,5434514.0,12423999,10,887.0,14922029.0,15379930,1261847,4920260,Approved
1024,5,Graduate,Yes,4696874.0,26111339,14,768.0,26601975.0,16005158,13632258,13296764,Approved
1025,5,Not Graduate,No,9686768.0,30787948,14,772.0,8494313.0,6249856,12895161,5514503,Approved
1026,2,Graduate,Yes,1941951.0,10648923,8,855.0,24792241.0,16439584,15102280,7828307,Approved
1027,5,Not Graduate,No,4991843.0,21247292,6,753.0,21181516.0,17045712,5506583,1337534,Approved
1028,5,Graduate,No,6324341.0,719870,18,745.0,22708520.0,18450555,20445691,1058641,Approved
1029,1,Graduate,No,5525870.0,21933094,14,393.0,14092666.0,7713742,11364801,13600470,Rejected
1030,4,Graduate,No,8331064.0,13865365,4,337.0,21227990.0,1319314,19230171,13395164,Approved
1031,0,Not Graduate,Yes,880050.0,20130785,2,781.0,10021938.0,10461424,18499976,11937990,Approved
1032,3,Graduate,No,4387551.0,13704721,4,410.0,8137058.0,458426,9797740,14702935,Approved
1033,1,Not Graduate,No,495906.0,15136870,6,709.0,26819717.0,12658835,21614950,5030061,Approved
1034,0,Not Graduate,No,7921182.0,20765842,10,467.0,26853672.0,1286844,8922043,10719448,Approved
1035,0,Graduate,No,5087163.0,28538087,6,865.0,,17042030,15080358,12864717,Approved
1036,4,Graduate,No,7757791.0,8848555,20,696.0,13617008.0,18147199,22367520,2050021,Approved
1037,2,Graduate,No,3440868.0,36765693,18,426.0,421321.0,9472500,21561661,6084162,Rejected
1038,4,Not Graduate,Yes,3167658.0,1646568,20,341.0,8760901.0,13880044,360788,8127860,Rejected
1039,0,Not Graduate,No,2145188.0,13506491,8,340.0,12151312.0,10132358,9155900,7864493,Rejected
1040,1,Graduate,Yes,3722591.0,20609315,14,861.0,3442954.0,7440542,23939098,10344525,Approved
1041,3,Graduate,No,7555884.0,17927302,8,786.0,23959987.0,7008754,22667901,8564034,Approved
1042,4,Not Graduate,Yes,779649.0,978794,6,698.0,1919590.0,5951715,2142608,2375209,Approved
1043,1,Not Graduate,Yes,5070922.0,12877558,20,481.0,6311459.0,19209013,7010619,2841983,Rejected
1044,3,Not Graduate,No,6464250.0,22379729,2,480.0,13960792.0,9470750,18824873,14232392,Approved
1045,5,Not Graduate,No,1159012.0,13456117,18,763.0,16537309.0,10078960,6051374,10467764,Approved
1046,3,Graduate,No,2233864.0,17943452,2,349.0,26854185.0,5663970,18196822,8095942,Rejected
1047,1,Graduate,Yes,9053552.0,34732159,2,707.0,15407092.0,5688488,4061876,14015065,Approved
1048,0,Graduate,Yes,3373138.0,1335016,2,700.0,10164269.0,9613573,10081644,1133574,Approved
1049,5,Graduate,No,985334.0,3111114,10,445.0,10633976.0,13656427,12922772,2684166,Rejected
1050,0,Graduate,No,2175975.0,38455716,14,597.0,15603120.0,4012014,13775944,1821675,Rejected
1051,5,Graduate,No,5645894.0,9614502,14,444.0,8132636.0,13016584,12561529,10932857,Approved
1052,3,Graduate,No,3196206.0,38078908,20,315.0,1898235.0,7073628,18886496,2721443,Rejected
1053,5,Not Graduate,No,2294889.0,20609024,2,384.0,22057517.0,8005729,14954681,1391219,Rejected
1054,4,Not Graduate,No,6205079.0,14163319,12,515.0,11896150.0,15922187,5245246,12900876,Approved
1055,5,Not Graduate,No,2702632.0,9316408,18,781.0,7564417.0,9253446,15231930,3793858,Approved
1056,2,Not Graduate,No,8824138.0,17773118,12,351.0,13323486.0,17407392,9351761,10964680,Rejected
1057,4,Graduate,No,2568432.0,8604860,8,847.0,3452104.0,17886708,22821855,7800628,Approved
1058,2,Not Graduate,No,5551426.0,13979684,20,406.0,23968034.0,2619526,5178909,1480957,Rejected
1059,2,Graduate,No,9140327.0,7446789,18,518.0,6781667.0,4430082,13471352,9941589,Approved
1060,3,Not Graduate,No,3388018.0,3864780,6,636.0,7869661.0,9189314,24078688,8244403,Approved
1061,5,Graduate,Yes,1185043.0,28574570,20,670.0,17667166.0,10833189,20836151,9551596,Approved
1062,5,Not Graduate,Yes,6970207.0,9349919,8,553.0,571118.0,9985870,2994593,7183712,Approved
1063,4,Graduate,No,2131823.0,3723047,8,704.0,7766323.0,18431586,11349937,522812,Approved
1064,2,Graduate,Yes,6621830.0,2223625,8,879.0,1629543.0,3350678,6566529,3416278,Approved
1065,2,Not Graduate,Yes,,9356135,12,329.0,29036497.0,4060003,16394444,13847909,Approved
1066,4,Graduate,No,924568.0,2524462,14,484.0,7068449.0,9186452,21897780,8008563,Approved
1067,1,Not Graduate,No,5047724.0,35231708,18,588.0,15392168.0,13077453,7212413,481881,Rejected
1068,0,Not Graduate,No,4201175.0,17965796,6,658.0,7806139.0,2070778,16432424,95839,Approved
1069,2,Not Graduate,No,870247.0,31465941,16,773.0,28160472.0,11680701,7775510,10440252,Approved
1070,1,Not Graduate,No,1767692.0,4504789,16,864.0,4029069.0,2543337,7911612,485943,Approved
1071,1,Not Graduate,No,1711718.0,1714466,2,,26755395.0,12727178,12084950,6903003,Approved
1072,1,Graduate,No,5659523.0,36451624,10,432.0,7376.0,12674094,1559070,12141149,Rejected
1073,0,Not Graduate,No,5695996.0,17896962,20,801.0,5775945.0,3969379,18701761,8839719,Approved
1074,0,Not Graduate,No,759168.0,10515762,10,802.0,28166561.0,4690451,22184193,4569424,Approved
1075,5,Not Graduate,No,1439613.0,23461825,16,376.0,15481413.0,9472691,1849796,6607166,Rejected
1076,2,Graduate,Yes,2670352.0,3421958,16,649.0,,10280207,8578619,13254584,Approved
1077,2,Not Graduate,Yes,549829.0,29592026,4,359.0,71550.0,2529927,9574902,4292343,Rejected
1078,4,Not Graduate,No,2115883.0,15487009,6,,17023112.0,11362028,8177848,3459537,Approved
1079,1,Not Graduate,Yes,9732025.0,22200866,4,764.0,17537426.0,11098813,11063277,10646232,Approved
1080,5,Graduate,No,1970826.0,36084738,2,610.0,16806898.0,17963731,22244864,9804675,Approved
1081,4,Graduate,No,7480116.0,24017838,4,390.0,27543486.0,17638292,9332399,5391513,Rejected
1082,0,Graduate,No,6376977.0,2554485,20,597.0,18388648.0,4198247,20791344,7254366,Approved
1083,2,Not Graduate,No,4279399.0,16770506,12,624.0,27642594.0,19331997,4415655,13718589,Approved
1084,5,Not Graduate,No,2812902.0,28621347,2,579.0,21785989.0,1719459,21595965,5588427,Rejected
1085,5,Graduate,Yes,6317403.0,38356189,12,417.0,22997029.0,626052,1552142,4223925,Rejected
1086,2,Graduate,No,1805869.0,28316900,2,866.0,11689040.0,14222804,12224532,11455727,Approved
1087,3,Graduate,No,1486479.0,33786648,4,570.0,26014540.0,14061093,19325319,14504125,Approved
1088,0,Graduate,No,4130174.0,34351934,16,816.0,13275231.0,5382870,4844422,10050705,Approved
1089,5,Not Graduate,No,3134312.0,27989460,12,400.0,6536998.0,8566290,11121768,4597257,Rejected
1090,1,Not Graduate,Yes,5058355.0,14171389,18,687.0,14483848.0,176893,1308280,6323491,Approved
1091,5,Graduate,Yes,2306908.0,16184201,2,585.0,16111928.0,12871241,2692799,13743745,Approved
1092,3,Not Graduate,Yes,9236566.0,19538779,10,352.0,18760977.0,283546,9959407,7415256,Rejected
1093,3,Graduate,No,8362772.0,31048250,14,539.0,16821728.0,2351074,5147828,2110126,Approved
1094,3,Not Graduate,No,8073647.0,21382071,18,513.0,2649493.0,11477931,5603679,14704712,Rejected
1095,1,Graduate,No,3520108.0,20303752,18,660.0,3420597.0,2277463,3639520,2528494,Rejected
1096,1,Graduate,No,2313685.0,420469,8,663.0,20375603.0,12173874,9461993,11491743,Approved
1097,1,Graduate,No,8686025.0,2071571,8,626.0,2934380.0,15537593,6873353,4222916,Approved
1098,1,Not Graduate,No,8239880.0,38381754,8,775.0,26444423.0,11497913,17742137,5875890,Approved
1099,4,Not Graduate,Yes,3019672.0,36274089,6,396.0,23106932.0,10485636,795500,2606146,Rejected
1100,2,Not Graduate,Yes,548492.0,30900542,16,626.0,16252470.0,11938823,2948313,1353296,Rejected
1101,0,Graduate,No,3156649.0,14742561,10,372.0,11397896.0,17419363,19949778,9957452,Rejected
1102,5,Graduate,No,7953901.0,17784809,14,555.0,5988892.0,1318232,7431788,6699255,Rejected
1103,5,Graduate,No,2223001.0,37251833,20,469.0,4297768.0,3607280,18401624,11948738,Rejected
1104,5,Not Graduate,No,7371284.0,20605987,12,632.0,28222172.0,18840452,20253948,7889883,Approved
1105,5,Graduate,No,4725931.0,26627798,18,456.0,11737622.0,15325886,18918279,2779203,Rejected
1106,1,Not Graduate,Yes,4538748.0,6999873,6,718.0,25107327.0,15618990,1241611,8321873,Approved
1107,2,Not Graduate,Yes,4825202.0,17515814,12,757.0,5887251.0,9360152,2398325,3474999,Rejected
1108,4,Not Graduate,No,3806743.0,18983104,6,398.0,16052099.0,15072490,4674391,14761058,Rejected
1109,4,Graduate,No,8638182.0,38057683,4,543.0,17627580.0,10582141,3565776,11933453,Rejected
1110,0,Graduate,Yes,6854667.0,37303220,6,776.0,23691983.0,14119601,21497240,11116431,Approved
1111,4,Graduate,Yes,6474333.0,32197419,4,740.0,55582.0,19296797,2952090,12689995,Approved
1112,1,Not Graduate,Yes,8728625.0,17551161,4,493.0,18877205.0,6625839,12435784,5776202,Rejected
1113,1,Not Graduate,No,3428335.0,3046908,20,674.0,9831736.0,9683691,13776825,14978625,Approved
1114,3,Graduate,No,3195742.0,12294469,14,666.0,6354650.0,10361782,6889888,211724,Approved
1115,3,Graduate,Yes,3756074.0,21540676,20,454.0,23945493.0,7880478,11213906,1984029,Rejected
1116,3,Not Graduate,Yes,4524842.0,26529613,6,798.0,21743161.0,6745505,3787005,12701209,Approved
1117,0,Not Graduate,Yes,2234328.0,16174924,16,833.0,10035880.0,11648859,14452740,12487537,Approved
1118,5,Graduate,No,9849649.0,20318604,4,757.0,5599424.0,1600073,20898771,14189265,Approved
1119,1,Not Graduate,Yes,4651774.0,30230992,14,412.0,6191170.0,691616,9510423,4327180,Rejected
1120,0,Graduate,No,2148031.0,12107191,6,323.0,8623155.0,3616697,322142,12661059,Rejected
1121,5,Graduate,Yes,7753193.0,18632485,18,582.0,15675584.0,18392185,9143723,5827706,Approved
1122,5,Not Graduate,Yes,4673852.0,30859969,14,591.0,27723266.0,100408,10955715,13040672,Rejected
1123,5,Not Graduate,No,1845493.0,5741619,18,662.0,21352653.0,10309392,20490975,5964430,Approved
1124,4,Not Graduate,No,7553188.0,30317912,4,700.0,6164989.0,15307775,18773218,2931461,Rejected
1125,3,Graduate,Yes,4843138.0,7160088,12,867.0,7781837.0,19321994,13645453,1302020,Approved
1126,3,Not Graduate,No,2704153.0,4291755,10,565.0,22521750.0,17944539,8671139,5154464,Approved
1127,0,Graduate,No,,10185026,4,353.0,3318461.0,13436688,6063666,7756085,Rejected
1128,2,Graduate,No,9072631.0,19445712,8,721.0,19425996.0,17454440,5816709,8704143,Approved
1129,2,Not Graduate,No,5719718.0,9871472,8,773.0,29032814.0,3407497,11800208,13229,Approved
1130,1,Graduate,No,1153618.0,29763102,16,542.0,22503928.0,7423503,4776785,5139095,Rejected
1131,4,Not Graduate,No,232799.0,4913898,14,653.0,21400435.0,644338,9986866,10109820,Rejected
1132,2,Not Graduate,Yes,6633684.0,10886687,10,687.0,2385190.0,13239385,22138419,5990916,Approved
1133,0,Graduate,No,8467840.0,21612550,18,477.0,10503919.0,18533891,11612171,13766850,Approved
1134,1,Graduate,No,2599941.0,6986145,2,774.0,3304851.0,7127101,12720464,4550114,Approved
1135,4,Graduate,Yes,4734062.0,3867516,8,872.0,8662198.0,10380499,11455070,14730876,Approved
1136,0,Graduate,Yes,5665566.0,15808524,10,704.0,4029236.0,4854256,20410226,1469914,Approved
1137,5,Not Graduate,Yes,3479115.0,8808394,16,335.0,19496608.0,19198410,3608586,112203,Rejected
1138,2,Not Graduate,No,2258836.0,38665448,6,657.0,13163726.0,10304981,18850281,2790193,Approved
1139,2,Graduate,No,3574067.0,22453114,10,857.0,5927859.0,17409412,870671,9329832,Approved
1140,3,Graduate,No,,4979501,6,626.0,1403598.0,10069701,2173808,6269656,Approved
1141,4,Not Graduate,Yes,4674760.0,16143628,14,343.0,1020210.0,5017134,4697179,10951862,Rejected
1142,2,Not Graduate,No,9396435.0,2230410,20,619.0,20850853.0,4619997,4285562,14077776,Approved
1143,4,Graduate,No,8891053.0,14369355,6,771.0,26539845.0,17239837,1297159,11117680,Approved
1144,3,Graduate,No,,5055861,14,568.0,25430079.0,3282000,489752,10208531,Approved
1145,1,Not Graduate,No,1329429.0,3916098,4,824.0,16255968.0,18721211,5987239,8391131,Approved
1146,5,Graduate,No,2941575.0,8989434,14,324.0,27446461.0,12060663,21651133,7072945,Rejected
1147,4,Graduate,No,5203590.0,27159047,18,850.0,1991901.0,9526558,12722987,8488572,Approved
1148,3,Not Graduate,No,3467101.0,28652684,10,456.0,12236143.0,10585371,4407351,8381730,Rejected
1149,5,Not Graduate,No,4727228.0,20359820,12,484.0,8384250.0,18280364,11681269,14672305,Rejected
1150,5,Not Graduate,No,3769873.0,29912825,20,473.0,18695793.0,2162051,3935476,12983758,Rejected
1151,4,Not Graduate,No,4762906.0,3006501,6,693.0,21314476.0,14157500,23498145,14422432,Approved
1152,4,Not Graduate,Yes,2806804.0,12141541,20,485.0,22415499.0,18699814,18370790,6972102,Approved
1153,4,Graduate,Yes,1574340.0,23265019,10,580.0,22404753.0,14530886,19779793,270473,Approved
1154,4,Graduate,Yes,,17494178,10,885.0,24607163.0,2868141,14079137,2633192,Approved
1155,3,Graduate,No,2135204.0,17038366,6,594.0,15219497.0,15539124,9545080,12175065,Approved
1156,4,Graduate,No,2700989.0,28844012,16,827.0,21653101.0,8574127,23018337,9251624,Approved
1157,0,Not Graduate,Yes,317781.0,35583704,12,487.0,15166867.0,13674261,8144041,8952999,Rejected
1158,5,Not Graduate,Yes,4919565.0,13522092,6,711.0,7581144.0,8878462,11735938,5620896,Approved
1159,5,Not Graduate,No,5239522.0,22800516,2,485.0,2109738.0,9338113,4070738,11197199,Rejected
1160,0,Not Graduate,No,3382825.0,28252656,20,843.0,2082193.0,18622810,14999329,12909335,Approved
1161,4,Graduate,No,4515707.0,36443928,2,874.0,24096986.0,1123588,8848857,1521399,Approved
1162,0,Graduate,No,749634.0,18686596,20,600.0,27268922.0,13459851,4859106,837435,Approved
1163,2,Not Graduate,No,2927073.0,18316653,4,608.0,25055051.0,16649907,12847466,3152248,Rejected
1164,4,Not Graduate,No,3436145.0,15313322,20,488.0,18552944.0,3977369,14444074,8102282,Rejected
1165,0,Not Graduate,No,2739521.0,32533240,10,710.0,18259675.0,15502152,12054722,3740843,Rejected
1166,4,Not Graduate,Yes,3305038.0,25333337,14,837.0,-14377.0,10430138,14570507,7293397,Approved
1167,4,Not Graduate,No,2111950.0,30926391,2,686.0,10848994.0,6046782,2543086,14695170,Approved
1168,3,Not Graduate,No,3188731.0,2846288,2,850.0,9351102.0,886040,5830614,7069093,Approved
1169,0,Graduate,No,8417439.0,30564931,8,492.0,28660.0,18504046,2052048,9080063,Approved
1170,1,Not Graduate,No,8523024.0,37650259,20,462.0,22736512.0,934902,20355855,11136982,Rejected
1171,3,Not Graduate,No,3140639.0,21213579,12,352.0,14950496.0,12017884,2243645,11605996,Rejected
1172,5,Graduate,Yes,8298801.0,16946568,18,774.0,177957.0,11874013,18895376,1258615,Approved
1173,3,Not Graduate,No,5900462.0,38767970,2,473.0,983575.0,4618300,20160782,7129106,Rejected
1174,1,Graduate,Yes,7682035.0,20332750,20,495.0,18832483.0,13542502,9263641,570151,Approved
1175,3,Not Graduate,Yes,1911638.0,12459833,10,510.0,,11954058,24213036,3391284,Rejected
1176,3,Graduate,Yes,9527652.0,2231886,18,689.0,3742252.0,889856,2529153,218316,Approved
1177,4,Not Graduate,No,7244392.0,26592174,16,607.0,26848537.0,16236959,16177808,7015490,Approved
1178,0,Graduate,No,3935268.0,11075690,14,756.0,26223115.0,15299948,4201309,14008661,Approved
1179,4,Not Graduate,No,5177188.0,35522500,20,630.0,6663320.0,18138956,1685277,3635544,Approved
1180,3,Graduate,No,989031.0,6199507,4,794.0,18078269.0,15568912,5820905,833427,Approved
1181,5,Graduate,No,940079.0,24876421,18,628.0,20553223.0,8603133,19108201,9694107,Approved
1182,2,Graduate,No,,36145301,16,328.0,21153363.0,10870514,6147883,11759288,Rejected
1183,3,Not Graduate,No,1438503.0,12378274,20,421.0,11576889.0,8370030,9797215,264578,Rejected
1184,5,Graduate,No,9872033.0,13676361,20,757.0,1412503.0,9307977,19098171,8241493,Approved
1185,0,Graduate,No,7015762.0,13285977,18,717.0,5750686.0,823209,12133346,14827627,Approved
1186,5,Not Graduate,No,3764936.0,14703636,18,458.0,11072454.0,8006714,2540288,3906212,Rejected
1187,4,Not Graduate,No,533060.0,7033789,18,897.0,21323988.0,7300808,18854930,8114808,Approved
1188,0,Not Graduate,No,6134040.0,38499199,6,815.0,8931846.0,14417089,5005856,676837,Approved
1189,1,Graduate,Yes,2154201.0,8299780,14,301.0,12884461.0,15596484,21304274,12506513,Rejected
1190,4,Not Graduate,Yes,7755555.0,38519665,2,601.0,24883676.0,16812445,926627,1045075,Rejected
1191,0,Graduate,No,9874031.0,15483092,18,378.0,-34375.0,10772070,5398618,6337837,Approved
1192,3,Graduate,No,7315375.0,23179380,18,,5892337.0,17282722,23941357,4646660,Approved
1193,2,Not Graduate,Yes,8732623.0,22454011,6,627.0,6474390.0,10948093,2931149,5477482,Approved
1194,3,Not Graduate,No,6987839.0,37552463,10,575.0,17075922.0,11411956,12426263,12787322,Rejected
1195,0,Not Graduate,Yes,1748160.0,20161519,16,751.0,15676695.0,16883514,18609378,11678280,Approved
1196,5,Graduate,No,3094978.0,23282831,12,864.0,26485303.0,2885359,9429842,11610588,Approved
1197,5,Graduate,No,3680030.0,23325179,20,785.0,19679194.0,14450576,5610876,11192656,Approved
1198,5,Graduate,No,7009368.0,39324021,20,406.0,16775379.0,7864926,19168138,4615627,Rejected
1199,4,Not Graduate,Yes,8975412.0,2237536,18,866.0,16301593.0,9826653,19641096,1452344,Approved
1200,0,Graduate,Yes,2060288.0,1075411,6,545.0,17370322.0,14156595,11893305,6567065,Approved
1201,4,Graduate,No,7789254.0,28777793,14,463.0,7801944.0,76992,23726691,13899552,Approved
1202,0,Graduate,Yes,9714502.0,4903205,12,826.0,10999761.0,9075341,16908921,2007648,Approved
1203,0,Not Graduate,No,7956688.0,38733794,10,300.0,21549503.0,7209743,18890084,2545443,Rejected
1204,1,Graduate,No,7510986.0,31720894,8,436.0,28726309.0,6823304,4689052,3020124,Rejected
1205,2,Not Graduate,Yes,9583278.0,7702447,10,450.0,11001519.0,9068232,14509256,8992509,Approved
1206,4,Graduate,Yes,2612008.0,4550704,8,479.0,21118818.0,5631649,12338134,10775121,Approved
1207,4,Not Graduate,No,2811173.0,36824978,6,786.0,14186996.0,4031596,19302862,3448336,Approved
1208,2,Graduate,Yes,8243048.0,6511095,14,317.0,22328575.0,13185798,2445066,5024043,Approved
1209,1,Not Graduate,Yes,1910525.0,16493427,12,524.0,5429473.0,7940244,11260566,5311155,Rejected
1210,5,Not Graduate,No,3131825.0,36679551,8,404.0,26245070.0,10491078,2641817,1233623,Rejected
1211,2,Graduate,No,,35316802,18,364.0,22834218.0,12375482,17400797,2569749,Rejected
1212,2,Not Graduate,No,9111707.0,9491571,2,632.0,28046546.0,18118480,5310032,11137259,Approved
1213,0,Graduate,Yes,7130250.0,18521178,2,671.0,21053169.0,2380119,16964461,6230980,Approved
1214,4,Not Graduate,No,3795775.0,37483599,18,506.0,10690218.0,9093796,5282043,4905856,Rejected
1215,4,Not Graduate,No,776115.0,22704083,14,528.0,19967554.0,6658155,4684420,11854034,Rejected
1216,1,Graduate,No,3762452.0,23933754,4,880.0,7201477.0,8667730,14893233,13590813,Approved
1217,0,Graduate,No,2221013.0,33176248,20,441.0,13714347.0,8023852,8992008,7088550,Rejected
1218,4,Graduate,No,3950517.0,28712795,10,630.0,22427804.0,7777359,21304451,5101262,Approved
1219,3,Graduate,No,2365924.0,30681663,8,570.0,9405083.0,10882300,1011392,12176196,Rejected
1220,1,Graduate,Yes,2837051.0,14480224,2,624.0,4290622.0,16701722,5210831,3083006,Approved
1221,5,Graduate,No,8741962.0,12677205,18,826.0,9626836.0,10083890,7572536,4630469,Approved
1222,0,Graduate,No,7228181.0,24919237,12,846.0,10192259.0,14289782,21912443,14137688,Approved
1223,2,Not Graduate,No,1716008.0,33764479,12,368.0,16551772.0,6820777,5075352,5497354,Rejected
1224,5,Graduate,Yes,4536716.0,37931760,8,511.0,15744829.0,661446,4352953,6132530,Rejected
1225,2,Graduate,Yes,558773.0,15629465,4,857.0,27885323.0,2003181,5978373,2042174,Approved
1226,3,Not Graduate,No,6303996.0,30545877,16,681.0,16922787.0,11709353,24808165,9123157,Approved
1227,2,Graduate,No,1619330.0,29132620,16,719.0,2300705.0,16796110,20669069,10333562,Rejected
1228,1,Graduate,No,6349644.0,15971847,6,896.0,25837707.0,16445113,10238922,8257057,Approved
1229,5,Graduate,Yes,3428763.0,7047502,14,347.0,19313836.0,5654111,8678720,12740216,Approved
1230,2,Not Graduate,Yes,9393205.0,15282494,14,530.0,305593.0,4775376,16855347,7331563,Approved
1231,5,Not Graduate,No,1303091.0,14134386,10,878.0,12264316.0,6559715,11298112,12504056,Approved
1232,1,Graduate,No,8698054.0,20715772,10,776.0,10510083.0,3698837,24615668,12806838,Approved
1233,1,Not Graduate,No,8094800.0,3032467,16,388.0,1527867.0,3168607,21397372,11182714,Approved
1234,0,Not Graduate,No,6150767.0,33843312,8,351.0,16860388.0,14010809,17423715,5599176,Rejected
